"listing_review_id","rating_type_id","rating_review_count","average_star_rating"
2938,6,367,3.9537
2939,1,379,4.0317
2939,2,379,4.0053
2939,3,379,3.9393
2939,4,379,4.0739
2939,5,379,4.0633
2939,6,379,3.9947
2940,1,354,3.9746
2940,2,354,3.9887
2940,3,354,3.9124
2940,4,354,4.0367
2940,5,354,3.9548
2940,6,354,3.9774
2941,1,343,3.9825
2941,2,343,4.0058
2941,3,343,3.9738
2941,4,343,3.9388
2941,5,343,3.9913
2941,6,343,4.0525
2942,1,340,3.9824
2942,2,340,4.0147
2942,3,340,4.0324
2942,4,340,4.0265
2942,5,340,3.9471
2942,6,340,4.0471
2943,1,365,3.9699
2943,2,365,4.0712
2943,3,365,4.0027
2943,4,365,3.9616
2943,5,365,4.0247
2943,6,365,4.0027
2944,1,405,3.921
2944,2,405,4.0395
2944,3,405,3.9531
2944,4,405,3.9457
2944,5,405,4.0716
2944,6,405,4.0049
2945,1,336,3.9583
2945,2,336,4.0774
2945,3,336,3.9702
2945,4,336,4.0774
2945,5,336,4.0179
2945,6,336,3.9613
2946,1,357,3.9776
2946,2,357,3.9804
2946,3,357,3.9972
2946,4,357,4.0448
2946,5,357,4.0252
2946,6,357,4.0784
2947,1,372,4.0296
2947,2,372,4.0726
2947,3,372,4.0161
2947,4,372,3.9274
2947,5,372,3.9866
2947,6,372,4.0887
2948,1,403,4.0397
2948,2,403,3.9653
2948,3,403,4.0
2948,4,403,3.995
2948,5,403,4.0496
2948,6,403,3.9901
2949,1,416,4.0168
2949,2,416,3.976
2949,3,416,4.0337
2949,4,416,4.0409
2949,5,416,3.9712
2949,6,416,4.012
2950,1,426,3.9906
2950,2,426,3.9718
2950,3,426,3.9531
2950,4,426,3.9202
2950,5,426,3.9366
2950,6,426,3.9953
2951,1,386,4.0674
2951,2,386,3.9352
2951,3,386,4.0052
2951,4,386,4.0777
2951,5,386,4.0207
2951,6,386,4.0026
2952,1,350,3.8886
2952,2,350,4.0371
2952,3,350,4.0857
2952,4,350,3.9686
2952,5,350,3.9686
2952,6,350,4.02
2953,1,337,4.1217
2953,2,337,4.0297
2953,3,337,4.0148
2953,4,337,3.9585
2953,5,337,4.0475
2953,6,337,3.9763
2954,1,342,3.9971
2954,2,342,4.0263
2954,3,342,3.9532
2954,4,342,3.9678
2954,5,342,4.0205
2954,6,342,3.9971
2955,1,296,4.0236
2955,2,296,3.9122
2955,3,296,3.9392
2955,4,296,4.0338
2955,5,296,4.1351
2955,6,296,3.9291
2956,1,360,3.9306
2956,2,360,4.0583
2956,3,360,3.975
2956,4,360,3.9917
2956,5,360,4.0167
2956,6,360,3.9861
2957,1,377,4.0053
2957,2,377,3.9284
2957,3,377,3.9735
2957,4,377,4.0106
2957,5,377,3.9867
2957,6,377,4.0849
2958,1,427,4.0094
2958,2,427,4.0
2958,3,427,3.9696
2958,4,427,3.9133
2958,5,427,4.0585
2958,6,427,4.0609
2959,1,316,4.0222
2959,2,316,4.0601
2959,3,316,4.0158
2959,4,316,4.0696
2959,5,316,4.0506
2959,6,316,4.0316
2960,1,321,3.9782
2960,2,321,4.0218
2960,3,321,4.0031
2960,4,321,4.0654
2960,5,321,4.0125
2960,6,321,3.9159
2961,1,332,3.9849
2961,2,332,3.9548
2961,3,332,3.9548
2961,4,332,4.003
2961,5,332,3.9699
2961,6,332,3.9398
2962,1,379,4.0264
2962,2,379,3.9763
2962,3,379,3.9815
2962,4,379,4.0765
2962,5,379,4.0
2962,6,379,3.9894
2963,1,368,4.0326
2963,2,368,4.0
2963,3,368,4.0217
2963,4,368,3.9185
2963,5,368,3.9592
2963,6,368,4.0707
2964,1,345,3.9681
2964,2,345,3.9391
2964,3,345,4.0435
2964,4,345,4.0058
2964,5,345,4.0406
2964,6,345,4.0116
2965,1,405,3.9778
2965,2,405,4.1012
2965,3,405,4.0494
2965,4,405,4.0123
2965,5,405,3.9753
2965,6,405,3.9333
2966,1,348,4.0345
2966,2,348,4.0891
2966,3,348,3.9741
2966,4,348,3.9253
2966,5,348,3.9856
2966,6,348,3.9684
2967,1,364,4.011
2967,2,364,4.0247
2967,3,364,4.0385
2967,4,364,3.9615
2967,5,364,3.9478
2967,6,364,3.9588
2968,1,409,3.9242
2968,2,409,4.0636
2968,3,409,3.978
2968,4,409,4.066
2968,5,409,4.0122
2968,6,409,4.0122
2969,1,381,4.0394
2969,2,381,4.0472
2969,3,381,4.0551
2969,4,381,3.9108
2969,5,381,4.0131
2969,6,381,4.0341
2970,1,376,4.0053
2970,2,376,4.0399
2970,3,376,4.0426
2970,4,376,3.9574
2970,5,376,3.9628
2970,6,376,4.0266
2971,1,414,3.9807
2971,2,414,3.9662
2971,3,414,3.942
2971,4,414,3.9638
2971,5,414,3.9855
2971,6,414,3.9952
2972,1,371,4.0377
2972,2,371,4.0593
2972,3,371,3.9811
2972,4,371,4.062
2972,5,371,3.9461
2972,6,371,4.0243
2973,1,348,4.0144
2973,2,348,4.0172
2973,3,348,3.9971
2973,4,348,4.0144
2973,5,348,3.9856
2973,6,348,3.9626
2974,1,402,4.0398
2974,2,402,3.8905
2974,3,402,3.9055
2974,4,402,3.9876
2974,5,402,3.9677
2974,6,402,3.9701
2975,1,420,3.9333
2975,2,420,4.0452
2975,3,420,4.0548
2975,4,420,3.9048
2975,5,420,4.0048
2975,6,420,4.0119
2976,1,418,3.9785
2976,2,418,3.9306
2976,3,418,3.945
2976,4,418,4.0431
2976,5,418,3.9545
2976,6,418,4.0407
2977,1,367,3.9946
2977,2,367,4.0163
2977,3,367,4.0027
2977,4,367,3.9591
2977,5,367,3.9837
2977,6,367,4.03
2978,1,373,3.9517
2978,2,373,3.9759
2978,3,373,3.9866
2978,4,373,3.9759
2978,5,373,4.1287
2978,6,373,3.9812
2979,1,351,4.0712
2979,2,351,4.0028
2979,3,351,4.0541
2979,4,351,4.0427
2979,5,351,3.9972
2979,6,351,4.0142
2980,1,372,3.9651
2980,2,372,4.0188
2980,3,372,3.9758
2980,4,372,4.0134
2980,5,372,4.0242
2980,6,372,3.9839
2981,1,339,3.9056
2981,2,339,3.9735
2981,3,339,3.9853
2981,4,339,3.9381
2981,5,339,4.0118
2981,6,339,3.9764
2982,1,351,3.9829
2982,2,351,4.0456
2982,3,351,3.906
2982,4,351,3.9487
2982,5,351,3.9658
2982,6,351,3.9801
2983,1,355,3.9268
2983,2,355,4.031
2983,3,355,4.0704
2983,4,355,4.0282
2983,5,355,3.9859
2983,6,355,3.9887
2984,1,410,4.0171
2984,2,410,3.939
2984,3,410,4.0512
2984,4,410,3.9829
2984,5,410,3.9659
2984,6,410,4.0195
2985,1,392,4.0332
2985,2,392,3.9413
2985,3,392,4.0561
2985,4,392,4.051
2985,5,392,4.0051
2985,6,392,4.0281
2986,1,411,4.0073
2986,2,411,4.0706
2986,3,411,3.9319
2986,4,411,4.0268
2986,5,411,4.0122
2986,6,411,3.9878
2987,1,291,4.0241
2987,2,291,3.9691
2987,3,291,4.0515
2987,4,291,3.9725
2987,5,291,4.0378
2987,6,291,3.9828
2988,1,422,3.9787
2988,2,422,4.045
2988,3,422,4.0355
2988,4,422,4.0308
2988,5,422,3.9976
2988,6,422,3.9882
2989,1,370,4.0054
2989,2,370,4.0541
2989,3,370,3.9757
2989,4,370,4.0135
2989,5,370,3.9486
2989,6,370,4.0432
2990,1,417,4.0504
2990,2,417,3.9448
2990,3,417,3.9448
2990,4,417,4.0216
2990,5,417,3.9257
2990,6,417,3.9832
2991,1,322,4.0031
2991,2,322,3.9845
2991,3,322,3.972
2991,4,322,4.0217
2991,5,322,3.9845
2991,6,322,4.0
2992,1,363,3.9862
2992,2,363,4.0193
2992,3,363,4.0083
2992,4,363,4.0413
2992,5,363,3.9752
2992,6,363,3.9752
2993,1,378,4.0794
2993,2,378,3.9524
2993,3,378,3.9497
2993,4,378,3.9418
2993,5,378,3.9868
2993,6,378,3.9815
2994,1,415,4.0651
2994,2,415,3.9952
2994,3,415,4.0819
2994,4,415,3.9735
2994,5,415,4.0361
2994,6,415,4.0289
2995,1,462,4.0087
2995,2,462,3.9957
2995,3,462,4.0065
2995,4,462,4.039
2995,5,462,4.0216
2995,6,462,3.9416
2996,1,355,4.0141
2996,2,355,4.0
2996,3,355,3.9803
2996,4,355,3.9549
2996,5,355,4.1042
2996,6,355,4.0141
2997,1,381,3.9816
2997,2,381,4.0997
2997,3,381,3.9921
2997,4,381,4.0394
2997,5,381,4.0079
2997,6,381,4.0367
2998,1,380,3.9289
2998,2,380,4.0158
2998,3,380,4.0026
2998,4,380,4.0579
2998,5,380,4.0026
2998,6,380,3.9974
2999,1,365,3.9726
2999,2,365,4.063
2999,3,365,3.9616
2999,4,365,4.0274
2999,5,365,4.0822
2999,6,365,4.0438
3000,1,385,4.0623
3000,2,385,4.0649
3000,3,385,3.9844
3000,4,385,3.9766
3000,5,385,4.0182
3000,6,385,3.9948
3001,1,397,3.9975
3001,2,397,3.9446
3001,3,397,3.9824
3001,4,397,3.9849
3001,5,397,3.9521
3001,6,397,4.0227
3002,1,417,3.964
3002,2,417,4.0024
3002,3,417,4.0072
3002,4,417,3.9952
3002,5,417,3.9664
3002,6,417,3.9736
3003,1,376,3.9707
3003,2,376,3.9574
3003,3,376,3.9734
3003,4,376,3.9388
3003,5,376,3.9495
3003,6,376,4.0479
3004,1,427,4.0304
3004,2,427,4.0351
3004,3,427,4.0
3004,4,427,4.0047
3004,5,427,3.9859
3004,6,427,3.9766
3005,1,373,4.0509
3005,2,373,4.0027
3005,3,373,3.992
3005,4,373,4.0322
3005,5,373,3.9517
3005,6,373,3.9571
3006,1,374,4.0428
3006,2,374,3.9545
3006,3,374,4.0428
3006,4,374,4.0428
3006,5,374,4.0027
3006,6,374,4.0134
3007,1,381,3.979
3007,2,381,4.0105
3007,3,381,4.0079
3007,4,381,4.0052
3007,5,381,3.9554
3007,6,381,3.9895
3008,1,407,4.0123
3008,2,407,4.0295
3008,3,407,4.0147
3008,4,407,4.0025
3008,5,407,4.0172
3008,6,407,4.0688
3009,1,333,3.9189
3009,2,333,4.012
3009,3,333,4.0601
3009,4,333,4.015
3009,5,333,3.9189
3009,6,333,3.994
3010,1,346,3.9769
3010,2,346,3.9653
3010,3,346,3.9162
3010,4,346,4.0058
3010,5,346,4.052
3010,6,346,3.9682
3011,1,352,3.9886
3011,2,352,4.0994
3011,3,352,4.0455
3011,4,352,3.9631
3011,5,352,4.017
3011,6,352,4.017
3012,1,361,4.0748
3012,2,361,4.0526
3012,3,361,4.0166
3012,4,361,4.0139
3012,5,361,3.9751
3012,6,361,3.9529
3013,1,350,3.9257
3013,2,350,3.9686
3013,3,350,4.0571
3013,4,350,3.9629
3013,5,350,3.9714
3013,6,350,4.0286
3014,1,357,3.944
3014,2,357,4.042
3014,3,357,3.9888
3014,4,357,3.944
3014,5,357,4.0084
3014,6,357,3.9748
3015,1,389,4.0308
3015,2,389,3.9589
3015,3,389,4.0103
3015,4,389,3.9794
3015,5,389,3.9177
3015,6,389,4.018
3016,1,377,3.9788
3016,2,377,4.0212
3016,3,377,4.0424
3016,4,377,4.0477
3016,5,377,3.9443
3016,6,377,4.0
3017,1,398,3.9598
3017,2,398,4.0477
3017,3,398,4.0603
3017,4,398,3.9472
3017,5,398,4.0025
3017,6,398,4.0226
3018,1,411,4.0681
3018,2,411,3.9659
3018,3,411,3.8929
3018,4,411,3.9367
3018,5,411,3.9903
3018,6,411,4.0122
3019,1,330,4.003
3019,2,330,4.0182
3019,3,330,4.0606
3019,4,330,4.0182
3019,5,330,4.0182
3019,6,330,4.0606
3020,1,448,4.0134
3020,2,448,3.9799
3020,3,448,4.0603
3020,4,448,4.0223
3020,5,448,4.0379
3020,6,448,4.0268
3021,1,396,4.0051
3021,2,396,3.9899
3021,3,396,4.0429
3021,4,396,4.048
3021,5,396,3.9722
3021,6,396,3.9773
3022,1,396,3.9242
3022,2,396,4.0101
3022,3,396,3.9369
3022,4,396,3.9318
3022,5,396,3.952
3022,6,396,3.9495
3023,1,401,4.005
3023,2,401,4.0698
3023,3,401,4.0249
3023,4,401,3.9651
3023,5,401,3.98
3023,6,401,4.01
3024,1,376,4.0133
3024,2,376,3.9574
3024,3,376,3.9495
3024,4,376,3.9867
3024,5,376,4.0266
3024,6,376,3.9947
3025,1,313,3.9712
3025,2,313,3.9233
3025,3,313,4.0831
3025,4,313,3.9936
3025,5,313,3.9904
3025,6,313,4.0671
3026,1,311,4.0675
3026,2,311,3.9743
3026,3,311,3.9582
3026,4,311,3.9678
3026,5,311,4.0289
3026,6,311,4.0547
3027,1,388,3.9381
3027,2,388,3.9639
3027,3,388,4.0954
3027,4,388,4.0309
3027,5,388,3.9562
3027,6,388,4.0077
3028,1,310,4.129
3028,2,310,4.0226
3028,3,310,4.0032
3028,4,310,4.0065
3028,5,310,3.9484
3028,6,310,3.9935
3029,1,414,3.9928
3029,2,414,4.0652
3029,3,414,3.9155
3029,4,414,4.0097
3029,5,414,3.9686
3029,6,414,4.1135
3030,1,344,3.968
3030,2,344,3.9128
3030,3,344,4.0291
3030,4,344,3.9942
3030,5,344,4.0465
3030,6,344,3.9593
3031,1,404,4.0396
3031,2,404,4.0297
3031,3,404,4.0198
3031,4,404,4.0371
3031,5,404,4.0223
3031,6,404,3.9802
3032,1,405,4.0123
3032,2,405,3.9778
3032,3,405,4.0123
3032,4,405,3.9753
3032,5,405,4.0247
3032,6,405,3.9926
3033,1,341,4.0968
3033,2,341,4.0205
3033,3,341,4.0469
3033,4,341,3.9795
3033,5,341,4.0205
3033,6,341,4.0088
3034,1,348,4.0144
3034,2,348,4.0891
3034,3,348,3.9914
3034,4,348,4.0316
3034,5,348,3.9914
3034,6,348,4.0374
3035,1,362,4.0221
3035,2,362,4.0387
3035,3,362,4.0552
3035,4,362,3.9779
3035,5,362,3.9972
3035,6,362,4.0304
3036,1,373,3.9196
3036,2,373,4.0054
3036,3,373,3.9866
3036,4,373,3.9759
3036,5,373,4.0134
3036,6,373,3.9276
3037,1,345,3.9565
3037,2,345,3.8899
3037,3,345,4.0029
3037,4,345,3.9652
3037,5,345,4.0522
3037,6,345,3.9362
3038,1,340,4.0147
3038,2,340,3.9765
3038,3,340,4.0441
3038,4,340,3.9147
3038,5,340,3.9559
3038,6,340,4.0794
3039,1,353,3.9858
3039,2,353,4.0142
3039,3,353,3.9518
3039,4,353,4.0113
3039,5,353,4.034
3039,6,353,4.0227
3040,1,390,3.9462
3040,2,390,4.0872
3040,3,390,4.0051
3040,4,390,4.0462
3040,5,390,4.0692
3040,6,390,3.9769
3041,1,373,4.0295
3041,2,373,4.0697
3041,3,373,4.1019
3041,4,373,3.9732
3041,5,373,4.0
3041,6,373,3.9759
3042,1,329,4.0182
3042,2,329,3.8936
3042,3,329,3.9635
3042,4,329,3.9635
3042,5,329,4.0061
3042,6,329,4.0669
3043,1,350,3.9571
3043,2,350,3.9886
3043,3,350,3.9743
3043,4,350,4.04
3043,5,350,4.0086
3043,6,350,4.0171
3044,1,378,3.9497
3044,2,378,3.9286
3044,3,378,4.0079
3044,4,378,4.0529
3044,5,378,3.9868
3044,6,378,3.9656
3045,1,364,4.0247
3045,2,364,4.0275
3045,3,364,4.0412
3045,4,364,4.0082
3045,5,364,4.0632
3045,6,364,4.0412
3046,1,376,3.9761
3046,2,376,3.9761
3046,3,376,3.9441
3046,4,376,4.0186
3046,5,376,4.0745
3046,6,376,4.0346
3047,1,408,3.9828
3047,2,408,4.0221
3047,3,408,4.0245
3047,4,408,3.9632
3047,5,408,4.0147
3047,6,408,4.0098
3048,1,369,4.0217
3048,2,369,3.9593
3048,3,369,4.0136
3048,4,369,4.0542
3048,5,369,4.0136
3048,6,369,4.0732
3049,1,428,4.0304
3049,2,428,4.0023
3049,3,428,4.0093
3049,4,428,4.035
3049,5,428,3.9836
3049,6,428,4.0374
3050,1,398,4.0176
3050,2,398,3.9799
3050,3,398,4.0302
3050,4,398,4.0477
3050,5,398,4.0126
3050,6,398,4.0879
3051,1,388,4.049
3051,2,388,4.0464
3051,3,388,4.0438
3051,4,388,4.0309
3051,5,388,4.0541
3051,6,388,4.0
3052,1,385,4.039
3052,2,385,4.0026
3052,3,385,4.0052
3052,4,385,3.9896
3052,5,385,4.039
3052,6,385,4.1013
3053,1,364,4.0742
3053,2,364,3.978
3053,3,364,3.9341
3053,4,364,3.9396
3053,5,364,4.0577
3053,6,364,4.0467
3054,1,385,4.0234
3054,2,385,3.9766
3054,3,385,4.0078
3054,4,385,4.026
3054,5,385,3.9792
3054,6,385,3.9688
3055,1,419,4.043
3055,2,419,3.9427
3055,3,419,4.0215
3055,4,419,3.9236
3055,5,419,4.0
3055,6,419,3.969
3056,1,386,4.0155
3056,2,386,4.0311
3056,3,386,4.0
3056,4,386,4.0052
3056,5,386,3.9611
3056,6,386,3.9508
3057,1,333,3.964
3057,2,333,3.976
3057,3,333,3.9459
3057,4,333,3.9009
3057,5,333,3.988
3057,6,333,3.997
3058,1,364,4.1346
3058,2,364,3.9505
3058,3,364,4.0055
3058,4,364,4.0
3058,5,364,4.0467
3058,6,364,3.9808
3059,1,400,3.965
3059,2,400,3.9925
3059,3,400,3.9775
3059,4,400,4.0175
3059,5,400,3.9725
3059,6,400,3.885
3060,1,319,4.0282
3060,2,319,3.9122
3060,3,319,3.9749
3060,4,319,4.0219
3060,5,319,3.9718
3060,6,319,4.0345
3061,1,349,4.0315
3061,2,349,4.043
3061,3,349,4.0401
3061,4,349,4.0
3061,5,349,3.9456
3061,6,349,4.0229
3062,1,377,4.0345
3062,2,377,3.9894
3062,3,377,4.0159
3062,4,377,4.0265
3062,5,377,4.0212
3062,6,377,4.0451
3063,1,381,4.0682
3063,2,381,4.021
3063,3,381,3.9685
3063,4,381,4.0814
3063,5,381,4.0289
3063,6,381,3.9974
3064,1,362,4.0193
3064,2,362,4.0083
3064,3,362,3.9669
3064,4,362,3.9972
3064,5,362,3.9917
3064,6,362,4.0691
3065,1,415,4.0169
3065,2,415,4.0169
3065,3,415,3.9976
3065,4,415,3.988
3065,5,415,3.959
3065,6,415,4.0024
3066,1,402,3.9478
3066,2,402,3.995
3066,3,402,3.9826
3066,4,402,3.9876
3066,5,402,4.0572
3066,6,402,3.9129
3067,1,396,4.0833
3067,2,396,3.9874
3067,3,396,3.9722
3067,4,396,3.9874
3067,5,396,4.0556
3067,6,396,3.947
3068,1,390,3.9154
3068,2,390,3.9897
3068,3,390,4.0103
3068,4,390,3.9692
3068,5,390,4.0179
3068,6,390,3.9795
3069,1,373,3.9893
3069,2,373,4.0241
3069,3,373,4.0134
3069,4,373,3.9464
3069,5,373,4.0134
3069,6,373,4.0027
3070,1,377,3.9231
3070,2,377,4.0239
3070,3,377,4.0371
3070,4,377,4.0451
3070,5,377,4.0027
3070,6,377,4.0716
3071,1,380,3.9447
3071,2,380,4.0579
3071,3,380,4.0368
3071,4,380,3.9737
3071,5,380,3.9632
3071,6,380,3.9816
3072,1,369,4.0
3072,2,369,4.0461
3072,3,369,4.0163
3072,4,369,4.0407
3072,5,369,4.0217
3072,6,369,4.0515
3073,1,329,3.9726
3073,2,329,3.9757
3073,3,329,4.003
3073,4,329,3.924
3073,5,329,3.9757
3073,6,329,4.0334
3074,1,334,4.0
3074,2,334,3.9371
3074,3,334,3.9102
3074,4,334,3.976
3074,5,334,3.976
3074,6,334,3.991
3075,1,367,3.9809
3075,2,367,4.0436
3075,3,367,4.0163
3075,4,367,3.9755
3075,5,367,4.0136
3075,6,367,4.0272
3076,1,344,4.0349
3076,2,344,3.9651
3076,3,344,3.9855
3076,4,344,3.9506
3076,5,344,3.8663
3076,6,344,4.0436
3077,1,415,3.9663
3077,2,415,4.0675
3077,3,415,3.9614
3077,4,415,4.0747
3077,5,415,3.9855
3077,6,415,4.0096
3078,1,369,4.0488
3078,2,369,3.9864
3078,3,369,3.9458
3078,4,369,3.9783
3078,5,369,4.019
3078,6,369,3.9512
3079,1,378,4.037
3079,2,378,3.9788
3079,3,378,3.9471
3079,4,378,3.9815
3079,5,378,4.045
3079,6,378,3.9524
3080,1,319,3.9718
3080,2,319,3.9781
3080,3,319,3.9937
3080,4,319,4.0313
3080,5,319,4.0157
3080,6,319,4.0219
3081,1,413,3.9734
3081,2,413,4.0387
3081,3,413,3.9952
3081,4,413,3.9976
3081,5,413,3.9758
3081,6,413,3.937
3082,1,409,4.0318
3082,2,409,4.0
3082,3,409,3.978
3082,4,409,3.9658
3082,5,409,4.0269
3082,6,409,4.0709
3083,1,351,3.9573
3083,2,351,4.0769
3083,3,351,3.9829
3083,4,351,3.9544
3083,5,351,3.943
3083,6,351,4.0171
3084,1,351,3.9402
3084,2,351,3.9373
3084,3,351,3.9915
3084,4,351,3.9516
3084,5,351,4.0541
3084,6,351,3.9516
3085,1,393,4.0356
3085,2,393,4.028
3085,3,393,3.9644
3085,4,393,4.0204
3085,5,393,3.9796
3085,6,393,3.9542
3086,1,353,4.0142
3086,2,353,3.9943
3086,3,353,4.034
3086,4,353,4.0028
3086,5,353,4.034
3086,6,353,3.9632
3087,1,330,3.9909
3087,2,330,3.9818
3087,3,330,4.0182
3087,4,330,3.9818
3087,5,330,4.0788
3087,6,330,4.0121
3088,1,393,4.0483
3088,2,393,3.9669
3088,3,393,3.9262
3088,4,393,4.0254
3088,5,393,4.0178
3088,6,393,3.9949
3089,1,398,3.9874
3089,2,398,4.0327
3089,3,398,3.9724
3089,4,398,3.995
3089,5,398,3.9899
3089,6,398,4.0101
3090,1,383,3.9164
3090,2,383,3.9217
3090,3,383,3.953
3090,4,383,3.9974
3090,5,383,3.9791
3090,6,383,4.0026
3091,1,351,4.0028
3091,2,351,4.0114
3091,3,351,3.9744
3091,4,351,3.9915
3091,5,351,3.9886
3091,6,351,3.9915
3092,1,430,3.9651
3092,2,430,3.986
3092,3,430,3.9442
3092,4,430,3.9581
3092,5,430,4.0023
3092,6,430,4.0651
3093,1,402,3.908
3093,2,402,4.0323
3093,3,402,4.01
3093,4,402,3.9701
3093,5,402,3.9726
3093,6,402,4.0025
3094,1,390,3.9026
3094,2,390,3.9487
3094,3,390,4.0282
3094,4,390,4.0179
3094,5,390,3.9795
3094,6,390,4.0103
3095,1,316,4.0158
3095,2,316,4.0127
3095,3,316,4.0981
3095,4,316,3.9335
3095,5,316,3.9082
3095,6,316,3.9873
3096,1,430,3.9884
3096,2,430,3.9907
3096,3,430,3.9349
3096,4,430,3.9977
3096,5,430,4.0744
3096,6,430,3.9395
3097,1,367,3.9537
3097,2,367,3.9564
3097,3,367,3.9782
3097,4,367,3.9809
3097,5,367,4.0027
3097,6,367,4.0054
3098,1,401,3.9925
3098,2,401,4.0249
3098,3,401,4.0249
3098,4,401,4.0299
3098,5,401,4.015
3098,6,401,3.995
3099,1,421,3.9667
3099,2,421,3.9715
3099,3,421,4.0166
3099,4,421,3.9691
3099,5,421,3.9596
3099,6,421,3.9002
3100,1,320,4.025
3100,2,320,4.0031
3100,3,320,3.9656
3100,4,320,4.0625
3100,5,320,4.1
3100,6,320,3.9469
3101,1,349,4.0115
3101,2,349,3.9943
3101,3,349,4.0315
3101,4,349,3.9456
3101,5,349,3.9456
3101,6,349,4.0258
3102,1,343,4.1224
3102,2,343,4.0408
3102,3,343,3.895
3102,4,343,3.9738
3102,5,343,3.9679
3102,6,343,4.0204
3103,1,335,3.9552
3103,2,335,3.991
3103,3,335,3.9851
3103,4,335,3.9373
3103,5,335,4.0119
3103,6,335,3.9851
3104,1,333,3.976
3104,2,333,3.991
3104,3,333,4.045
3104,4,333,3.973
3104,5,333,4.0
3104,6,333,4.003
3105,1,398,3.995
3105,2,398,4.0176
3105,3,398,3.9874
3105,4,398,4.0226
3105,5,398,4.0201
3105,6,398,3.9874
3106,1,356,4.0562
3106,2,356,4.0927
3106,3,356,3.986
3106,4,356,3.9691
3106,5,356,4.0084
3106,6,356,3.9326
3107,1,400,4.015
3107,2,400,4.0175
3107,3,400,4.01
3107,4,400,3.9875
3107,5,400,3.92
3107,6,400,4.0125
3108,1,396,3.952
3108,2,396,3.9773
3108,3,396,4.0581
3108,4,396,3.9646
3108,5,396,3.9343
3108,6,396,3.9848
3109,1,364,3.9423
3109,2,364,3.9918
3109,3,364,4.0357
3109,4,364,3.9505
3109,5,364,4.1621
3109,6,364,3.9918
3110,1,338,3.9142
3110,2,338,3.9911
3110,3,338,4.0414
3110,4,338,3.9586
3110,5,338,3.9793
3110,6,338,3.932
3111,1,429,3.9837
3111,2,429,3.9324
3111,3,429,4.0023
3111,4,429,3.951
3111,5,429,3.972
3111,6,429,4.0
3112,1,358,3.9693
3112,2,358,4.0056
3112,3,358,4.0587
3112,4,358,3.9525
3112,5,358,4.0028
3112,6,358,3.9916
3113,1,364,3.978
3113,2,364,4.0549
3113,3,364,4.0522
3113,4,364,4.0522
3113,5,364,3.9973
3113,6,364,4.0522
3114,1,386,4.0415
3114,2,386,4.0959
3114,3,386,4.0674
3114,4,386,4.0181
3114,5,386,4.0233
3114,6,386,4.0855
3115,1,362,4.0193
3115,2,362,4.0055
3115,3,362,4.0221
3115,4,362,4.0138
3115,5,362,3.9834
3115,6,362,3.9669
3116,1,368,3.9375
3116,2,368,3.9864
3116,3,368,4.0326
3116,4,368,3.9647
3116,5,368,3.9511
3116,6,368,3.9755
3117,1,355,3.9859
3117,2,355,4.0197
3117,3,355,3.9718
3117,4,355,4.0761
3117,5,355,4.0141
3117,6,355,3.969
3118,1,382,3.9817
3118,2,382,3.9398
3118,3,382,4.0
3118,4,382,4.0393
3118,5,382,4.0733
3118,6,382,3.9869
3119,1,328,4.0366
3119,2,328,4.0091
3119,3,328,4.0793
3119,4,328,4.0518
3119,5,328,3.939
3119,6,328,4.0274
3120,1,392,3.9974
3120,2,392,4.0102
3120,3,392,4.0077
3120,4,392,3.9668
3120,5,392,4.051
3120,6,392,3.9923
3121,1,347,4.0029
3121,2,347,4.0144
3121,3,347,4.0288
3121,4,347,3.9942
3121,5,347,3.928
3121,6,347,3.9741
3122,1,347,4.0605
3122,2,347,4.0432
3122,3,347,3.9452
3122,4,347,4.0058
3122,5,347,3.9769
3122,6,347,3.9798
3123,1,386,3.9793
3123,2,386,4.0311
3123,3,386,4.0466
3123,4,386,3.9974
3123,5,386,4.0415
3123,6,386,4.0104
3124,1,366,3.9508
3124,2,366,3.9918
3124,3,366,4.0464
3124,4,366,3.9426
3124,5,366,4.0301
3124,6,366,3.9536
3125,1,373,4.0241
3125,2,373,4.0214
3125,3,373,3.9357
3125,4,373,4.0161
3125,5,373,4.0214
3125,6,373,3.9437
3126,1,360,3.9694
3126,2,360,3.9472
3126,3,360,3.9611
3126,4,360,4.0028
3126,5,360,3.9333
3126,6,360,3.9833
3127,1,410,3.9829
3127,2,410,3.9927
3127,3,410,3.9707
3127,4,410,4.0341
3127,5,410,4.022
3127,6,410,3.9488
3128,1,359,3.9359
3128,2,359,4.0195
3128,3,359,4.1058
3128,4,359,4.0418
3128,5,359,3.9944
3128,6,359,3.9415
3129,1,365,3.9479
3129,2,365,3.9699
3129,3,365,4.0521
3129,4,365,4.0767
3129,5,365,4.0795
3129,6,365,3.9589
3130,1,439,4.0569
3130,2,439,3.9681
3130,3,439,4.0159
3130,4,439,4.0342
3130,5,439,3.9818
3130,6,439,3.9909
3131,1,402,4.0423
3131,2,402,3.9403
3131,3,402,3.995
3131,4,402,3.9577
3131,5,402,3.9428
3131,6,402,3.9677
3132,1,413,4.0
3132,2,413,4.0702
3132,3,413,4.0097
3132,4,413,3.9879
3132,5,413,4.0169
3132,6,413,4.0581
3133,1,356,4.0309
3133,2,356,4.0337
3133,3,356,4.0253
3133,4,356,3.9691
3133,5,356,4.0337
3133,6,356,4.059
3134,1,347,3.9078
3134,2,347,4.049
3134,3,347,3.9914
3134,4,347,4.0317
